1	1.00000000000000e-05
0.979591836734694	0.0204081632653061
0.959183673469388	0.0408163265306122
0.938775510204082	0.0612244897959184
0.918367346938776	0.0816326530612245
0.897959183673469	0.102040816326531
0.877551020408163	0.122448979591837
0.857142857142857	0.142857142857143
0.836734693877551	0.163265306122449
0.816326530612245	0.183673469387755
0.795918367346939	0.204081632653061
0.775510204081633	0.224489795918367
0.755102040816327	0.244897959183673
0.734693877551020	0.265306122448980
0.714285714285714	0.285714285714286
0.693877551020408	0.306122448979592
0.673469387755102	0.326530612244898
0.653061224489796	0.346938775510204
0.632653061224490	0.367346938775510
0.612244897959184	0.387755102040816
0.591836734693878	0.408163265306122
0.571428571428571	0.428571428571429
0.551020408163265	0.448979591836735
0.530612244897959	0.469387755102041
0.510204081632653	0.489795918367347
0.489795918367347	0.510204081632653
0.469387755102041	0.530612244897959
0.448979591836735	0.551020408163265
0.428571428571429	0.571428571428571
0.408163265306122	0.591836734693878
0.387755102040816	0.612244897959184
0.367346938775510	0.632653061224490
0.346938775510204	0.653061224489796
0.326530612244898	0.673469387755102
0.306122448979592	0.693877551020408
0.285714285714286	0.714285714285714
0.265306122448980	0.734693877551020
0.244897959183673	0.755102040816327
0.224489795918367	0.775510204081633
0.204081632653061	0.795918367346939
0.183673469387755	0.816326530612245
0.163265306122449	0.836734693877551
0.142857142857143	0.857142857142857
0.122448979591837	0.877551020408163
0.102040816326531	0.897959183673469
0.0816326530612245	0.918367346938776
0.0612244897959184	0.938775510204082
0.0408163265306122	0.959183673469388
0.0204081632653061	0.979591836734694
1.00000000000000e-05	1
